"","Species","SHOOT","Grow.con","Block","Year","Date","Row","Plant.number","Tag","DONOR","TREATMENT","SPEC.COM","FS","TVN","Pick.date","Size","Fresh.wgt","Ripe.time","POLL","seed.number","Firmness","Dryness","variable","value","poll.sp","poll.type","v.d","ord.v","log.vd","spp"
"7095","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1,NA,1,NA,NA,"","Visitor2","H N 7","H","N",7,2,1.94591014905531,"B"
"7096","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V2)","V","V","MX",1,7,"25/7/18",NA,1.16,NA,1,NA,NA,"","Visitor2","H N 8 ","H","N",8,2,2.07944154167984,"B"
"7097","EG","F","Ground","S1S",2018,"8/5/18",2,52,"R2 P52 8/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1.19,NA,1,NA,NA,"","Visitor2","S P 113","S","P",113,2,4.72738781871234,"B"
"7098","EG","F","Ground","S1S",2018,"16/5/18",6,23,"Juan-11","V","V","MX",1,7,"25/7/18",NA,1.36,NA,1,NA,NA,"","Visitor2","H N 7","H","N",7,2,1.94591014905531,"B"
"7099","EG","F","Ground","S1S",2018,"10/5/18",4,16,"R4 P16 10/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1.6,NA,1,NA,NA,"","Visitor2","H N 19","H","N",19,2,2.94443897916644,"B"
"7100","EG","F","Ground","S1S",2018,"16/5/18",4,19,"R4 P19 16/5/18 (V5)","V","V","MX",1,7,"6/8/18",NA,1.54,NA,1,NA,NA,"","Visitor2","H N 18","H","N",18,2,2.89037175789616,"B"
"7101","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-2","V","V","MX",1,7,"6/8/18",NA,1.58,NA,1,NA,NA,"","Visitor2","S N 8","S","N",8,2,2.07944154167984,"B"
"7102","EG","F","Ground","S1S",2018,"14/5/18",6,30,"R6 P30 14/5/18 (V1)","V","V","MX",1,7,"6/8/18",NA,1.75,NA,1,NA,NA,"","Visitor2","H N 89","H","N",89,2,4.48863636973214,"B"
"7103","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V3)","V","V","MX",1,7,"6/8/18",NA,1.91,NA,1,NA,NA,"","Visitor2","S N 27","S","N",27,2,3.29583686600433,"B"
"7104","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V4)","V","V","MX",1,7,"16/8/18",NA,0.62,NA,1,NA,NA,"","Visitor2","H N 1","H","N",1,2,0,"B"
"7105","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V2)","V","V","MX",1,7,"16/8/18",NA,0.98,NA,1,NA,NA,"","Visitor2","S N 1","S","N",1,2,0,"B"
"7106","EG","F","Ground","S1S",2018,"17/5/18",2,52,"Juan-13","V","V","MX",1,7,"10/9/18",NA,0.45,NA,1,NA,NA,"","Visitor2","H N 5","H","N",5,2,1.6094379124341,"B"
"7107","EG","F","Ground","S1S",2017,"15/5/18",6,34,"R6 P34 15/5/18 (V3)","V","V","MX",1,8,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor2","S P 17","S","P",17,2,2.83321334405622,"B"
"7108","EG","F","Ground","S1S",2017,"16/5/18",4,17,"R4 P17 16/5/18 (V2)","V","V","MX",1,8,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor2","H N 14","H","N",14,2,2.63905732961526,"B"
"7109","EG","F","Ground","S1S",2017,"8/5/18",2,57,"R2 P57 8/5/18 (V1)","V","V","MX",1,8,NA,NA,NA,NA,1,NA,NA,"","Visitor2","H N 4","H","N",4,2,1.38629436111989,"B"
"7110","EG","F","Ground","S1S",2017,"10/5/18",4,19,"R4 P19 10/5/18 (V3)","V","V","MX",1,8,"16/8/18",NA,0.53,NA,1,NA,NA,"","Visitor2","H N 1","H","N",1,2,0,"B"
"7111","EG","F","Ground","S1S",2018,"15/5/18",6,34,"R6 P34 15/5/18 (V3)","V","V","MX",1,8,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor2","S P 17","S","P",17,2,2.83321334405622,"B"
"7112","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V2)","V","V","MX",1,8,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor2","H N 14","H","N",14,2,2.63905732961526,"B"
"7113","EG","F","Ground","S1S",2018,"8/5/18",2,57,"R2 P57 8/5/18 (V1)","V","V","MX",1,8,NA,NA,NA,NA,1,NA,NA,"","Visitor2","H N 4","H","N",4,2,1.38629436111989,"B"
"7114","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V3)","V","V","MX",1,8,"16/8/18",NA,0.53,NA,1,NA,NA,"","Visitor2","H N 1","H","N",1,2,0,"B"
"7115","EG","F","Ground","S1S",2017,"14/5/18",6,30,"R6 P30 14/5/18 (V2)","V","V","MX",1,9,"25/7/18",NA,1.33,NA,1,NA,NA,"","Visitor2","H N 20","H","N",20,2,2.99573227355399,"B"
"7116","EG","F","Ground","S1S",2017,"10/5/18",4,29,"R4 P29 10/5/18 (V3)","V","V","MX",1,9,"25/7/18",NA,1.73,NA,1,NA,NA,"","Visitor2","H N 14","H","N",14,2,2.63905732961526,"B"
"7117","EG","F","Ground","S1S",2017,"18/5/18",4,12,"Juan-23","V","V","MX",1,10,"6/8/18",NA,1.08,NA,1,NA,NA,"","Visitor2","H N 20","H","N",20,2,2.99573227355399,"B"
"7118","EG","F","Ground","S1S",2017,"17/5/17",6,24,"Juan-18","V","V","MX",1,9,"6/8/18",NA,1.83,NA,1,NA,NA,"","Visitor2","H N 18","H","N",18,2,2.89037175789616,"B"
"7119","EG","F","Ground","S1S",2018,"14/5/18",6,30,"R6 P30 14/5/18 (V2)","V","V","MX",1,9,"25/7/18",NA,1.33,NA,1,NA,NA,"","Visitor2","H N 20","H","N",20,2,2.99573227355399,"B"
"7120","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V3)","V","V","MX",1,9,"25/7/18",NA,1.73,NA,1,NA,NA,"","Visitor2","H N 14","H","N",14,2,2.63905732961526,"B"
"7121","EG","F","Ground","S1S",2018,"18/5/18",4,12,"Juan-23","V","V","MX",1,10,"6/8/18",NA,1.08,NA,1,NA,NA,"","Visitor2","H N 20","H","N",20,2,2.99573227355399,"B"
"7122","EG","F","Ground","S1S",2018,"17/5/17",6,24,"Juan-18","V","V","MX",1,9,"6/8/18",NA,1.83,NA,1,NA,NA,"","Visitor2","H N 18","H","N",18,2,2.89037175789616,"B"
"7123","EG","F","Ground","S1S",2018,"10/5/18",4,16,"R4 P16 10/5/18(V2)","V","V","MX",1,10,"25/7/18",NA,1.89,NA,1,NA,NA,"","Visitor2","H N 29","H","N",29,2,3.36729582998647,"B"
"7124","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-4","V","V","MX",1,10,"6/8/18",NA,1.19,NA,1,NA,NA,"","Visitor2","H N 30","H","N",30,2,3.40119738166216,"B"
"7125","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V2)","V","V","MX",1,11,"25/7/18",NA,1.47,NA,1,NA,NA,"","Visitor2","H N 4","H","N",4,2,1.38629436111989,"B"
"7126","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V3)","V","V","MX",1,11,"25/7/18",NA,1.5,NA,1,NA,NA,"","Visitor2","H N 1","H","N",1,2,0,"B"
"7127","EG","F","Ground","S1S",2018,"11/5/18",6,9,"R6 P9 11/5/18 (V1)","V","V","MX",1,11,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor2","S P 7","S","P",7,2,1.94591014905531,"B"
"7128","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V2)","V","V","MX",1,12,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor2","H N 1","H","N",1,2,0,"B"
"7129","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-20","V","V","MX",1,12,"31/8/18",NA,0.52,NA,1,NA,NA,"","Visitor2","H N 12","H","N",12,2,2.484906649788,"B"
"7130","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-19","V","V","MX",1,14,"6/8/18",NA,1.73,NA,1,NA,NA,"","Visitor2","S P 90","S","P",90,2,4.49980967033027,"B"
"7131","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V1)","V","V","MX",1,14,"25/7/18",NA,1.77,NA,1,NA,NA,"","Visitor2","H N 19","H","N",19,2,2.94443897916644,"B"
"7132","EG","F","Ground","S1S",2018,"14/5/18",2,22,"R2 P22 14/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,0.91,NA,1,NA,NA,"","Visitor2","H N 97","H","N",97,2,4.57471097850338,"B"
"7133","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.85,NA,1,NA,NA,"","Visitor2","H N 30","H","N",30,2,3.40119738166216,"B"
"7134","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.94,NA,1,NA,NA,"","Visitor2","S N 102","S","N",102,2,4.62497281328427,"B"
"7135","EG","F","Ground","S1S",2018,"11/5/18",6,23,"R6 P23 11/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor2","H N 10","H","N",10,2,2.30258509299405,"B"
"7136","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V5)","V","V","MX",1,15,"6/8/18",NA,1.99,NA,1,NA,NA,"","Visitor2","H N 10","H","N",10,2,2.30258509299405,"B"
"7137","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V1)","V","V","MX",1,15,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor2","H N 1","H","N",1,2,0,"B"
"7138","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-3","V","V","MX",1,15,"6/8/18",NA,1.66,NA,1,NA,NA,"","Visitor2","H N 28","H","N",28,2,3.3322045101752,"B"
"7139","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V1)","V","V","MX",0,15,"",NA,NA,NA,1,NA,NA,"","Visitor2","H N 20","H","N",20,2,2.99573227355399,"B"
"10630","EG","F","Ground","S1S",2017,"12/5/17",5,17,"S1S-A-9","V","V","SB",1,2,"10/8/17",12.1052,1.04,90,1,NA,242.2591526,"","Visitor2","S P 10","S","P",10,2,2.30258509299405,"B"
"10631","EG","F","Ground","S1S",2017,"12/5/17",5,10,"S1S-L-4","V","V","SB",1,2,"3/8/17",14.0242,1.2,83,1,NA,256.407333,"","Visitor2","S P 45","S","P",45,2,3.80666248977032,"B"
"10632","EG","F","Ground","S1S",2017,"16/5/17",5,21,"S1S-R-13","V","V","SB",1,2,"3/8/17",14.7246,1.33,79,1,NA,212.7641625,"","Visitor2","S P 32","S","P",32,2,3.46573590279973,"B"
"10633","EG","F","Ground","S1S",2017,"16/5/17",5,7,"S1S-L-15","V","V","SB",0,2,NA,NA,NA,NA,1,NA,NA,"","Visitor2","S N 11","S","N",11,2,2.39789527279837,"B"
"10634","EG","F","Ground","S1S",2017,"16/5/17",5,9,"S1S-J-95","V","V","SB",0,2,NA,NA,NA,NA,1,NA,NA,"","Visitor2","S N 5","S","N",5,2,1.6094379124341,"B"
"10635","EG","F","Ground","SFI",2017,"5/5/17",5,35,"SF-J-32","V","V","SB",0,2,NA,NA,NA,NA,1,NA,NA,"","Visitor2","S N 2","S","N",2,2,0.693147180559945,"B"
"10636","EG","F","Ground","S1S",2017,"11/5/17",5,11,"S1S-J-79","V","V","SB",1,2,NA,NA,NA,NA,1,NA,NA,"","Visitor2","S N 5","S","N",5,2,1.6094379124341,"B"
"10637","EG","F","Ground","S1S",2017,"16/5/17",5,17,"S1S-A-14","V","V","SB",1,2,NA,NA,NA,NA,1,NA,NA,"","Visitor2","S N 45","S","N",45,2,3.80666248977032,"B"
"10638","EG","F","Ground","S1S",2017,"15/5/17",5,24,"S1S-J-93","V","V","SB",1,2,NA,NA,NA,NA,1,NA,NA,"","Visitor2","S P 25","S","P",25,2,3.2188758248682,"B"
"10639","EG","F","Ground","S1S",2017,"15/5/18",6,34,"R6 P34 15/5/18 (V2)","V","V","SB",1,2,NA,NA,NA,NA,1,NA,NA,"","Visitor2","S P 1","S","P",1,2,0,"B"
"10640","EG","F","Ground","S1S",2018,"15/5/18",6,34,"R6 P34 15/5/18 (V2)","V","V","SB",1,2,"",NA,NA,NA,1,NA,NA,"","Visitor2","S P 1","S","P",1,2,0,"B"
"10641","EG","F","Ground","S1S",2017,"15/5/17",5,8,"S1S-R-1","V","V","SB",1,3,"26/9/17",7.603,0.35,134,1,NA,181.13,"","Visitor2","S N 1","S","N",1,2,0,"B"
"10642","EG","F","Ground","S1S",2017,"11/5/17",5,8,"S1S-LK-6","V","V","SB",1,3,"7/9/17",NA,0.477,119,1,NA,NA,"","Visitor2","S P 2","S","P",2,2,0.693147180559945,"B"
"10643","EG","F","Ground","S1S",2017,"11/5/17",4,4,"S1S-LK-7","V","V","SB",1,3,"20/7/17",15.819,1.18,70,1,NA,190.3680561,"","Visitor2","S N 60","S","N",60,2,4.0943445622221,"B"
"10644","EG","F","Ground","S1S",2017,"11/5/17",6,11,"S1S-A-1","V","V","SB",1,3,"20/7/17",13.8767,1.25,70,1,NA,250.1168486,"","Visitor2","S P 51","S","P",51,2,3.93182563272433,"B"
"10645","EG","F","Ground","SFI",2017,"2/5/17",9,15,"SF-A-3","V","V","SB",1,3,"13/7/17",16.2935,1.691,72,1,NA,280.3997563,"","Visitor2","S N 150","S","N",150,2,5.01063529409626,"B"
"10646","EG","F","Ground","S1S",2017,"11/5/17",4,4,"S1S-LK-9","V","V","SB",1,4,"25/7/17",17.1646,1.853,75,1,NA,211.3181669,"","Visitor2","S P 10","S","P",10,2,2.30258509299405,"B"
"10647","EG","F","Ground","S1S",2017,"16/5/17",5,17,"S1S-A-12","V","V","SB",1,4,NA,NA,NA,NA,1,NA,NA,"","Visitor2","S N 9","S","N",9,2,2.19722457733622,"B"
"10648","EG","F","Ground","S1S",2017,"15/5/17",5,24,"S1S-J-90","V","V","SB",1,4,NA,NA,NA,NA,1,NA,NA,"","Visitor2","S N 5","S","N",5,2,1.6094379124341,"B"
"10649","EG","F","Ground","S1S",2017,"16/5/17",5,17,"S1S-A-11","V","V","SB",1,5,"26/9/17",9.301,0.444,133,1,NA,202.18,"","Visitor2","S N 5","S","N",5,2,1.6094379124341,"B"
"10650","EG","F","Ground","S1S",2017,"16/5/17",5,13,"S1S-J-96","V","V","SB",1,5,"4/8/17",12.8954,0.929,80,1,NA,272.0708686,"","Visitor2","S N 10","S","N",10,2,2.30258509299405,"B"
"10651","EG","F","Ground","S1S",2017,"11/5/17",6,11,"S1S-A-2","V","V","SB",1,5,"20/7/17",13.4333,1.25,70,1,NA,306.9913069,"","Visitor2","S P 65","S","P",65,2,4.17438726989564,"B"
"10652","EG","F","Ground","S1S",2017,"11/5/17",4,4,"S1S-LK-8","V","V","SB",1,5,"20/7/17",16.728,1.87,70,1,NA,194.4306442,"","Visitor2","S N 63","S","N",63,2,4.14313472639153,"B"
"10653","EG","F","Ground","S1S",2017,"11/5/17",5,8,"S1S-LK-4","V","V","SB",0,5,NA,NA,NA,NA,1,NA,NA,"","Visitor2","S N 3","S","N",3,2,1.09861228866811,"B"
"10654","EG","F","Ground","S1S",2017,"15/5/17",5,24,"S1S-J-91","V","V","SB",0,5,NA,NA,NA,NA,1,NA,NA,"","Visitor2","S N 5","S","N",5,2,1.6094379124341,"B"
"13399","EG","F","Ground","GR12",2017,"4/4/17",14,12,"GR-V-1-2","V","V","HB",1,3,"10/8/17",NA,0.39,128,1,NA,NA,"","Visitor3","H N 4","H","N",4,3,1.38629436111989,"B"
"13400","EG","F","Ground","GR12",2017,"5/4/17",14,35,"GR-M-6","V","V","HB",1,3,"20/7/17",NA,0.43,106,1,NA,NA,"","Visitor3","H N 6","H","N",6,3,1.79175946922805,"B"
"13401","EG","F","Ground","GR12",2017,"5/4/17",14,22,"GR-V-10","V","V","HB",1,3,"7/9/17",NA,0.449,155,1,NA,NA,"","Visitor3","H N 12","H","N",12,3,2.484906649788,"B"
"13402","EG","F","Ground","SFI",2017,"8/5/17",5,24,"SF-J-50","V","V","HB",1,3,"4/8/17",NA,0.465,88,1,NA,NA,"","Visitor3","H P 2","H","P",2,3,0.693147180559945,"B"
"13403","EG","F","Ground","GR12",2017,"7/4/17",14,3,"GR-M-9","V","V","HB",1,3,"4/8/17",11.1901,0.61,119,1,NA,194.9230242,"","Visitor3","H N 19","H","N",19,3,2.94443897916644,"B"
"13404","EG","F","Ground","SFI",2017,"5/5/17",7,30,"SF-A-7","V","V","HB",1,3,"4/8/17",12.5232,0.789,91,1,NA,299.0266297,"","Visitor3","H N 8","H","N",8,3,2.07944154167984,"B"
"13405","EG","F","Ground","SFI",2017,"8/5/17",6,18,"SF-A-17","V","V","HB",1,3,"7/9/17",NA,0.852,122,1,NA,NA,"","Visitor3","H P 1","H","P",1,3,0,"B"
"13406","EG","F","Ground","SFI",2017,"4/5/17",8,19,"SF-A-5","V","V","HB",1,3,"25/7/17",12.1228,0.855,82,1,NA,288.7159108,"","Visitor3","H N 6","H","N",6,3,1.79175946922805,"B"
"13407","EG","F","Ground","S1S",2017,"11/5/17",5,4,"S1S-J-75","V","V","HB",1,3,"3/8/17",12.3579,0.86,84,1,NA,243.7755197,"","Visitor3","H N 5","H","N",5,3,1.6094379124341,"B"
"13408","EG","F","Ground","SFI",2017,"8/5/17",6,18,"SF-A-18","V","V","HB",1,3,"10/8/17",12.7447,0.99,94,1,NA,269.587591,"","Visitor3","H N 25","H","N",25,3,3.2188758248682,"B"
"13409","EG","F","Ground","S1S",2017,"12/5/17",4,20,"S1S-J-84","V","V","HB",1,3,"3/8/17",13.6768,1.2,83,1,NA,246.1228924,"","Visitor3","H N 5","H","N",5,3,1.6094379124341,"B"
"13410","EG","F","Ground","SFI",2017,"8/5/17",6,18,"SF-J-54","V","V","HB",1,3,"4/8/17",14.7198,1.356,88,1,NA,278.7234117,"","Visitor3","H N 2","H","N",2,3,0.693147180559945,"B"
"13411","EG","F","Ground","SFI",2017,"8/5/17",6,18,"SF-A-19","V","V","HB",1,3,"4/8/17",15.1193,1.542,88,1,NA,289.90026,"","Visitor3","H N 5","H","N",5,3,1.6094379124341,"B"
"13412","EG","F","Ground","SFI",2017,"8/5/17",6,18,"SF-A-20","V","V","HB",1,3,"4/8/17",16.0041,1.675,88,1,NA,258.1973923,"","Visitor3","H N 2","H","N",2,3,0.693147180559945,"B"
"13413","EG","F","Ground","SFI",2017,"8/5/17",6,20,"SF-A-28","V","V","HB",1,3,"4/8/17",16.4967,1.767,88,1,NA,218.2060279,"","Visitor3","H N 22","H","N",22,3,3.09104245335832,"B"
"13414","EG","F","Ground","GR12",2017,"4/4/17",14,17,"GR-L-3","V","V","HB",1,3,"4/7/17",11.7563,0.757945287,91,1,NA,234.6037517,"","Visitor3","H N 9","H","N",9,3,2.19722457733622,"B"
"13415","EG","F","Ground","GR12",2017,"6/4/17",14,47,"GR-V-18","V","V","HB",1,3,"4/7/17",14.0854,1.286961535,89,1,NA,243.4180409,"","Visitor3","H N 27","H","N",27,3,3.29583686600433,"B"
"13416","EG","F","Ground","GR12",2017,"7/4/17",14,24,"GR-V-21","V","V","HB",0,3,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 11","H","N",11,3,2.39789527279837,"B"
"13417","EG","F","Ground","GR12",2017,"7/4/17",14,31,"GR-V-25","V","V","HB",0,3,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 7","H","N",7,3,1.94591014905531,"B"
"13418","EG","F","Ground","GR12",2017,"5/4/17",14,35,"GR-M-4","V","V","HB",0,3,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 13","H","N",13,3,2.56494935746154,"B"
"13419","EG","F","Ground","SFI",2017,"8/5/17",5,24,"SF-J-51","V","V","HB",0,3,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H P 2","H","P",2,3,0.693147180559945,"B"
"13420","EG","F","Ground","SFI",2017,"8/5/17",6,18,"SF-A-23","V","V","HB",0,3,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 49","H","N",49,3,3.89182029811063,"B"
"13421","EG","F","Ground","GR12",2017,"7/4/17",14,33,"GR-L-8","V","V","HB",1,3,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 3","H","N",3,3,1.09861228866811,"B"
"13422","EG","F","Ground","SFI",2017,"4/5/17",8,16,"SF-J-20","V","V","HB",1,3,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H P 2","H","P",2,3,0.693147180559945,"B"
"13423","EG","F","Ground","S1S",2017,"11/5/18",6,27,"R6 P27 11/5/18 (V1)","V","V","HB",1,3,"6/8/18",NA,1.58,NA,1,NA,NA,"","Visitor3","H N 2","H","N",2,3,0.693147180559945,"B"
"13424","EG","F","Ground","S1S",2017,"10/5/18",4,29,"R4 P29 10/5/18 (V4)","V","V","HB",1,3,"31/8/18",NA,0.41,NA,1,NA,NA,"","Visitor3","H P 1","H","P",1,3,0,"B"
"13425","EG","F","Ground","S1S",2018,"11/5/18",6,27,"R6 P27 11/5/18 (V1)","V","V","HB",1,3,"6/8/18",NA,1.58,NA,1,NA,NA,"","Visitor3","H N 2","H","N",2,3,0.693147180559945,"B"
"13426","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V4)","V","V","HB",1,3,"31/8/18",NA,0.41,NA,1,NA,NA,"","Visitor3","H P 1","H","P",1,3,0,"B"
"13427","EG","F","Ground","GR12",2017,"5/4/17",14,31,"GR-V-16","V","V","HB",1,4,"20/7/17",NA,0.75,106,1,NA,NA,"","Visitor3","H N 11","H","N",11,3,2.39789527279837,"B"
"13428","EG","F","Ground","SFI",2017,"4/5/17",8,16,"SF-J-21","V","V","HB",1,4,"25/7/17",12.0595,0.899,82,1,NA,311.1392189,"","Visitor3","H N 10","H","N",10,3,2.30258509299405,"B"
"13429","EG","F","Ground","GR12",2017,"5/4/17",14,22,"GR-V-8","V","V","HB",1,4,"25/7/17",13.4413,0.971,111,1,NA,154.6788197,"","Visitor3","H N 4","H","N",4,3,1.38629436111989,"B"
"13430","EG","F","Ground","GR12",2017,"4/4/17",14,12,"GR-V-1-1","V","V","HB",1,4,"26/6/17",11.9835,0.809549981,83,1,NA,210.8776531,"","Visitor3","H N 4","H","N",4,3,1.38629436111989,"B"
"13431","EG","F","Ground","GR12",2017,"5/4/17",14,35,"GR-M-5","V","V","HB",1,4,"16/6/17",12.3875,0.901311848,72,1,NA,213.0646886,"","Visitor3","H N 3","H","N",3,3,1.09861228866811,"B"
"13432","EG","F","Ground","S1S",2017,"12/5/17",5,13,"S1S-J-81","V","V","HB",1,4,"20/7/17",NA,NA,69,1,NA,NA,"","Visitor3","H P 3","H","P",3,3,1.09861228866811,"B"
"13433","EG","F","Ground","GR12",2017,"8/4/17",14,14,"GR-M-11","V","V","HB",0,4,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 2","H","N",2,3,0.693147180559945,"B"
"13434","EG","F","Ground","GR12",2017,"5/4/17",14,23,"GR-V-12","V","V","HB",0,4,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 3","H","N",3,3,1.09861228866811,"B"
"13435","EG","F","Ground","GR12",2017,"7/4/17",14,31,"GR-V-23","V","V","HB",1,4,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 1","H","N",1,3,0,"B"
"13436","EG","F","Ground","GR12",2017,"7/4/17",14,31,"GR-V-24","V","V","HB",1,4,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 3","H","N",3,3,1.09861228866811,"B"
"13437","EG","F","Ground","SFI",2017,"8/5/17",6,20,"SF-A-24","V","V","HB",1,4,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 1","H","N",1,3,0,"B"
"13438","EG","F","Ground","S1S",2017,"12/5/17",4,20,"S1S-J-83","V","V","HB",1,5,"10/8/17",13.6506,1.16,90,1,NA,282.4359718,"","Visitor3","H P 10","H","P",10,3,2.30258509299405,"B"
"13439","EG","F","Ground","SFI",2017,"4/5/17",8,16,"SF-J-22","V","V","HB",1,5,"20/7/17",15.574,1.59,77,1,NA,226.4374167,"","Visitor3","H N 30","H","N",30,3,3.40119738166216,"B"
"13440","EG","F","Ground","SFI",2017,"8/5/17",6,18,"SF-A-21","V","V","HB",1,5,"4/8/17",16.6651,1.901,88,1,NA,204.0398802,"","Visitor3","H N 17","H","N",17,3,2.83321334405622,"B"
"13441","EG","F","Ground","SFI",2017,"4/5/17",8,10,"SF-L-2","V","V","HB",1,5,"13/7/17",16.8627,2.129,70,1,NA,208.7794831,"","Visitor3","H N 27","H","N",27,3,3.29583686600433,"B"
"13442","EG","F","Ground","GR12",2017,"4/4/17",14,17,"GR-L-2","V","V","HB",1,5,"16/6/17",13.1192,1.067505308,73,1,NA,244.5688938,"","Visitor3","H N 5","H","N",5,3,1.6094379124341,"B"
"13443","EG","F","Ground","SFI",2017,"4/5/17",8,30,"SF-A-4","V","V","HB",1,5,"20/7/17",NA,NA,77,1,NA,NA,"","Visitor3","H N 2","H","N",2,3,0.693147180559945,"B"
"13444","EG","F","Ground","GR12",2017,"4/4/17",14,12,"GR-V-2-3","V","V","HB",0,5,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 36","H","N",36,3,3.58351893845611,"B"
"13445","EG","F","Ground","GR12",2017,"5/4/17",14,22,"GR-V-9","V","V","HB",0,5,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 37","H","N",37,3,3.61091791264422,"B"
"13446","EG","F","Ground","GR12",2017,"5/4/17",14,31,"GR-V-15","V","V","HB",0,5,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 4","H","N",4,3,1.38629436111989,"B"
"13447","EG","F","Ground","SFI",2017,"8/5/17",5,24,"SF-J-49","V","V","HB",0,5,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H P 5","H","P",5,3,1.6094379124341,"B"
"13448","EG","F","Ground","SFI",2017,"8/5/17",6,31,"SF-J-48","V","V","HB",1,5,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 1","H","N",1,3,0,"B"
"13449","EG","F","Ground","S1S",2017,"10/5/18",4,28,"R4 P28 10/5/18 (V3)","V","V","HB",1,5,"16/8/18",NA,0.69,NA,1,NA,NA,"","Visitor3","H N 16","H","N",16,3,2.77258872223978,"B"
"13450","EG","F","Ground","S1S",2017,"9/5/18",2,21,"R2 P21 9/5/18 (V2)","V","V","HB",1,5,"",NA,NA,NA,1,NA,NA,"","Visitor3","H N 18","H","N",18,3,2.89037175789616,"B"
"13451","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V3)","V","V","HB",1,5,"16/8/18",NA,0.69,NA,1,NA,NA,"","Visitor3","H N 16","H","N",16,3,2.77258872223978,"B"
"13452","EG","F","Ground","S1S",2018,"9/5/18",2,21,"R2 P21 9/5/18 (V2)","V","V","HB",1,5,"",NA,NA,NA,1,NA,NA,"","Visitor3","H N 18","H","N",18,3,2.89037175789616,"B"
"13453","EG","F","Ground","S1S",2017,"8/5/18",2,57,"R2 P57 8/5/18 (V2)","V","V","HB",1,7,NA,NA,NA,NA,1,NA,NA,"","Visitor3","H N 1","H","N",1,3,0,"B"
